2018-08-17 16:18:49,814 - log\train.log - INFO - model_type     :	idcnn
2018-08-17 16:18:49,814 - log\train.log - INFO - num_chars      :	2677
2018-08-17 16:18:49,814 - log\train.log - INFO - char_dim       :	100
2018-08-17 16:18:49,814 - log\train.log - INFO - num_tags       :	51
2018-08-17 16:18:49,815 - log\train.log - INFO - seg_dim        :	20
2018-08-17 16:18:49,815 - log\train.log - INFO - lstm_dim       :	100
2018-08-17 16:18:49,815 - log\train.log - INFO - batch_size     :	60
2018-08-17 16:18:49,816 - log\train.log - INFO - emb_file       :	e:\objectTest\NERuselocal\data\vec.txt
2018-08-17 16:18:49,816 - log\train.log - INFO - clip           :	5
2018-08-17 16:18:49,816 - log\train.log - INFO - dropout_keep   :	0.5
2018-08-17 16:18:49,816 - log\train.log - INFO - optimizer      :	adam
2018-08-17 16:18:49,816 - log\train.log - INFO - lr             :	0.001
2018-08-17 16:18:49,817 - log\train.log - INFO - tag_schema     :	iobes
2018-08-17 16:18:49,817 - log\train.log - INFO - pre_emb        :	True
2018-08-17 16:18:49,817 - log\train.log - INFO - zeros          :	True
2018-08-17 16:18:49,817 - log\train.log - INFO - lower          :	False
2018-08-17 16:19:01,146 - log\train.log - INFO - Created model with fresh parameters.
2018-08-17 16:19:07,264 - log\train.log - INFO - Load pre-trained embedding.
2018-08-17 16:19:07,264 - log\train.log - INFO - start training
2018-08-20 23:29:32,582 - log\train.log - INFO - iteration:75 step:762/1687, NER loss: 0.996193
2018-08-20 23:29:38,493 - log\train.log - INFO - iteration:75 step:862/1687, NER loss: 0.757442
2018-08-20 23:29:45,243 - log\train.log - INFO - iteration:75 step:962/1687, NER loss: 1.048675
2018-08-20 23:29:51,573 - log\train.log - INFO - iteration:75 step:1062/1687, NER loss: 0.917574
2018-08-20 23:29:57,123 - log\train.log - INFO - iteration:75 step:1162/1687, NER loss: 0.613717
2018-08-20 23:30:03,063 - log\train.log - INFO - iteration:75 step:1262/1687, NER loss: 0.837443
2018-08-20 23:30:09,233 - log\train.log - INFO - iteration:75 step:1362/1687, NER loss: 0.915536
2018-08-20 23:30:15,513 - log\train.log - INFO - iteration:75 step:1462/1687, NER loss: 0.915237
2018-08-20 23:30:21,893 - log\train.log - INFO - iteration:75 step:1562/1687, NER loss: 0.894379
2018-08-20 23:30:28,033 - log\train.log - INFO - iteration:75 step:1662/1687, NER loss: 0.862944
2018-08-20 23:30:33,973 - log\train.log - INFO - iteration:76 step:75/1687, NER loss: 0.719553
2018-08-20 23:30:40,213 - log\train.log - INFO - iteration:76 step:175/1687, NER loss: 0.904209
2018-08-20 23:30:47,023 - log\train.log - INFO - iteration:76 step:275/1687, NER loss: 1.102768
2018-08-20 23:30:53,973 - log\train.log - INFO - iteration:76 step:375/1687, NER loss: 1.110389
2018-08-20 23:30:59,553 - log\train.log - INFO - iteration:76 step:475/1687, NER loss: 0.604716
2018-08-20 23:31:04,975 - log\train.log - INFO - iteration:76 step:575/1687, NER loss: 0.569483
2018-08-20 23:31:11,175 - log\train.log - INFO - iteration:76 step:675/1687, NER loss: 0.896865
2018-08-20 23:31:17,995 - log\train.log - INFO - iteration:76 step:775/1687, NER loss: 1.082679
2018-08-20 23:31:23,905 - log\train.log - INFO - iteration:76 step:875/1687, NER loss: 0.793108
2018-08-20 23:31:29,685 - log\train.log - INFO - iteration:76 step:975/1687, NER loss: 0.756551
2018-08-20 23:31:35,855 - log\train.log - INFO - iteration:76 step:1075/1687, NER loss: 0.843614
2018-08-20 23:31:41,895 - log\train.log - INFO - iteration:76 step:1175/1687, NER loss: 0.812595
2018-08-20 23:31:48,965 - log\train.log - INFO - iteration:76 step:1275/1687, NER loss: 1.125290
2018-08-20 23:31:55,415 - log\train.log - INFO - iteration:76 step:1375/1687, NER loss: 0.877582
2018-08-20 23:32:01,614 - log\train.log - INFO - iteration:76 step:1475/1687, NER loss: 0.901968
2018-08-20 23:32:08,066 - log\train.log - INFO - iteration:76 step:1575/1687, NER loss: 0.876190
2018-08-20 23:32:14,035 - log\train.log - INFO - iteration:76 step:1675/1687, NER loss: 0.851772
2018-08-20 23:32:20,145 - log\train.log - INFO - iteration:77 step:88/1687, NER loss: 0.814035
2018-08-20 23:32:27,116 - log\train.log - INFO - iteration:77 step:188/1687, NER loss: 1.150578
2018-08-20 23:32:32,826 - log\train.log - INFO - iteration:77 step:288/1687, NER loss: 0.728968
2018-08-20 23:32:38,657 - log\train.log - INFO - iteration:77 step:388/1687, NER loss: 0.705504
2018-08-20 23:32:45,076 - log\train.log - INFO - iteration:77 step:488/1687, NER loss: 0.945799
2018-08-20 23:32:50,117 - log\train.log - INFO - iteration:77 step:588/1687, NER loss: 0.545430
2018-08-20 23:32:57,177 - log\train.log - INFO - iteration:77 step:688/1687, NER loss: 1.067833
2018-08-20 23:33:03,036 - log\train.log - INFO - iteration:77 step:788/1687, NER loss: 0.743791
2018-08-20 23:33:09,947 - log\train.log - INFO - iteration:77 step:888/1687, NER loss: 1.149892
2018-08-20 23:33:15,397 - log\train.log - INFO - iteration:77 step:988/1687, NER loss: 0.655370
2018-08-20 23:33:22,327 - log\train.log - INFO - iteration:77 step:1088/1687, NER loss: 1.083314
2018-08-20 23:33:28,527 - log\train.log - INFO - iteration:77 step:1188/1687, NER loss: 0.891542
2018-08-20 23:33:33,977 - log\train.log - INFO - iteration:77 step:1288/1687, NER loss: 0.594556
2018-08-20 23:33:39,707 - log\train.log - INFO - iteration:77 step:1388/1687, NER loss: 0.697693
2018-08-20 23:33:46,178 - log\train.log - INFO - iteration:77 step:1488/1687, NER loss: 0.979237
2018-08-20 23:33:53,027 - log\train.log - INFO - iteration:77 step:1588/1687, NER loss: 1.125217
2018-08-20 23:33:59,148 - log\train.log - INFO - iteration:78 step:1/1687, NER loss: 0.829605
2018-08-20 23:34:05,457 - log\train.log - INFO - iteration:78 step:101/1687, NER loss: 0.904294
2018-08-20 23:34:12,377 - log\train.log - INFO - iteration:78 step:201/1687, NER loss: 1.095515
2018-08-20 23:34:19,418 - log\train.log - INFO - iteration:78 step:301/1687, NER loss: 1.147503
2018-08-20 23:34:25,528 - log\train.log - INFO - iteration:78 step:401/1687, NER loss: 0.825883
2018-08-20 23:34:31,728 - log\train.log - INFO - iteration:78 step:501/1687, NER loss: 0.839468
2018-08-20 23:34:38,008 - log\train.log - INFO - iteration:78 step:601/1687, NER loss: 0.916764
2018-08-20 23:34:43,479 - log\train.log - INFO - iteration:78 step:701/1687, NER loss: 0.624217
2018-08-20 23:34:49,158 - log\train.log - INFO - iteration:78 step:801/1687, NER loss: 0.650259
2018-08-20 23:34:55,399 - log\train.log - INFO - iteration:78 step:901/1687, NER loss: 0.840065
2018-08-20 23:35:03,688 - log\train.log - INFO - iteration:78 step:1001/1687, NER loss: 1.465850
2018-08-20 23:35:09,529 - log\train.log - INFO - iteration:78 step:1101/1687, NER loss: 0.740094
2018-08-20 23:35:15,098 - log\train.log - INFO - iteration:78 step:1201/1687, NER loss: 0.715779
2018-08-20 23:35:20,818 - log\train.log - INFO - iteration:78 step:1301/1687, NER loss: 0.670909
2018-08-20 23:35:27,129 - log\train.log - INFO - iteration:78 step:1401/1687, NER loss: 0.848400
2018-08-20 23:35:33,538 - log\train.log - INFO - iteration:78 step:1501/1687, NER loss: 0.951022
2018-08-20 23:35:39,559 - log\train.log - INFO - iteration:78 step:1601/1687, NER loss: 0.875344
2018-08-20 23:35:44,748 - log\train.log - INFO - iteration:79 step:14/1687, NER loss: 0.496021
2018-08-20 23:35:50,779 - log\train.log - INFO - iteration:79 step:114/1687, NER loss: 0.818551
2018-08-20 23:35:56,649 - log\train.log - INFO - iteration:79 step:214/1687, NER loss: 0.786676
2018-08-20 23:36:02,299 - log\train.log - INFO - iteration:79 step:314/1687, NER loss: 0.699196
2018-08-20 23:36:08,058 - log\train.log - INFO - iteration:79 step:414/1687, NER loss: 0.748265
2018-08-20 23:36:14,389 - log\train.log - INFO - iteration:79 step:514/1687, NER loss: 0.786926
2018-08-20 23:36:20,589 - log\train.log - INFO - iteration:79 step:614/1687, NER loss: 0.873020
2018-08-20 23:36:27,140 - log\train.log - INFO - iteration:79 step:714/1687, NER loss: 1.015054
2018-08-20 23:36:32,270 - log\train.log - INFO - iteration:79 step:814/1687, NER loss: 0.514899
2018-08-20 23:36:39,459 - log\train.log - INFO - iteration:79 step:914/1687, NER loss: 1.143751
2018-08-20 23:36:45,819 - log\train.log - INFO - iteration:79 step:1014/1687, NER loss: 0.892069
2018-08-20 23:36:53,499 - log\train.log - INFO - iteration:79 step:1114/1687, NER loss: 1.307324
2018-08-20 23:36:59,469 - log\train.log - INFO - iteration:79 step:1214/1687, NER loss: 0.828212
2018-08-20 23:37:05,259 - log\train.log - INFO - iteration:79 step:1314/1687, NER loss: 0.711928
2018-08-20 23:37:11,769 - log\train.log - INFO - iteration:79 step:1414/1687, NER loss: 0.948522
2018-08-20 23:37:19,249 - log\train.log - INFO - iteration:79 step:1514/1687, NER loss: 1.254130
2018-08-20 23:37:24,999 - log\train.log - INFO - iteration:79 step:1614/1687, NER loss: 0.736736
2018-08-20 23:37:31,189 - log\train.log - INFO - iteration:80 step:27/1687, NER loss: 0.839313
2018-08-20 23:37:37,629 - log\train.log - INFO - iteration:80 step:127/1687, NER loss: 0.983489
2018-08-20 23:37:43,749 - log\train.log - INFO - iteration:80 step:227/1687, NER loss: 0.893900
2018-08-20 23:37:50,189 - log\train.log - INFO - iteration:80 step:327/1687, NER loss: 0.855057
2018-08-20 23:37:55,861 - log\train.log - INFO - iteration:80 step:427/1687, NER loss: 0.704154
2018-08-20 23:38:01,491 - log\train.log - INFO - iteration:80 step:527/1687, NER loss: 0.729270
2018-08-20 23:38:07,811 - log\train.log - INFO - iteration:80 step:627/1687, NER loss: 0.979659
2018-08-20 23:38:14,911 - log\train.log - INFO - iteration:80 step:727/1687, NER loss: 1.224562
2018-08-20 23:38:20,341 - log\train.log - INFO - iteration:80 step:827/1687, NER loss: 0.617241
2018-08-20 23:38:27,081 - log\train.log - INFO - iteration:80 step:927/1687, NER loss: 0.970003
2018-08-20 23:38:33,881 - log\train.log - INFO - iteration:80 step:1027/1687, NER loss: 0.941772
2018-08-20 23:38:39,861 - log\train.log - INFO - iteration:80 step:1127/1687, NER loss: 0.781648
2018-08-20 23:38:47,001 - log\train.log - INFO - iteration:80 step:1227/1687, NER loss: 1.055299
2018-08-20 23:38:52,862 - log\train.log - INFO - iteration:80 step:1327/1687, NER loss: 0.768887
2018-08-20 23:38:58,232 - log\train.log - INFO - iteration:80 step:1427/1687, NER loss: 0.665602
2018-08-20 23:39:04,222 - log\train.log - INFO - iteration:80 step:1527/1687, NER loss: 0.839765
2018-08-20 23:39:10,791 - log\train.log - INFO - iteration:80 step:1627/1687, NER loss: 1.005648
2018-08-20 23:39:14,851 - log\train.log - INFO - model saved
2018-08-20 23:39:17,381 - log\train.log - INFO - iteration:81 step:40/1687, NER loss: 0.851424
2018-08-20 23:39:23,241 - log\train.log - INFO - iteration:81 step:140/1687, NER loss: 0.655372
2018-08-20 23:39:29,042 - log\train.log - INFO - iteration:81 step:240/1687, NER loss: 0.824518
2018-08-20 23:39:34,952 - log\train.log - INFO - iteration:81 step:340/1687, NER loss: 0.795399
2018-08-20 23:39:41,262 - log\train.log - INFO - iteration:81 step:440/1687, NER loss: 0.901851
2018-08-20 23:39:48,632 - log\train.log - INFO - iteration:81 step:540/1687, NER loss: 1.150356
2018-08-20 23:39:54,682 - log\train.log - INFO - iteration:81 step:640/1687, NER loss: 0.877678
2018-08-20 23:40:00,602 - log\train.log - INFO - iteration:81 step:740/1687, NER loss: 0.751201
2018-08-20 23:40:06,642 - log\train.log - INFO - iteration:81 step:840/1687, NER loss: 0.743006
2018-08-20 23:40:13,512 - log\train.log - INFO - iteration:81 step:940/1687, NER loss: 0.999789
2018-08-20 23:40:18,572 - log\train.log - INFO - iteration:81 step:1040/1687, NER loss: 0.500993
2018-08-20 23:40:25,252 - log\train.log - INFO - iteration:81 step:1140/1687, NER loss: 0.984422
2018-08-20 23:40:30,872 - log\train.log - INFO - iteration:81 step:1240/1687, NER loss: 0.689102
2018-08-20 23:40:37,152 - log\train.log - INFO - iteration:81 step:1340/1687, NER loss: 0.846457
2018-08-20 23:40:42,852 - log\train.log - INFO - iteration:81 step:1440/1687, NER loss: 0.807841
2018-08-20 23:40:49,942 - log\train.log - INFO - iteration:81 step:1540/1687, NER loss: 1.246457
2018-08-20 23:40:55,702 - log\train.log - INFO - iteration:81 step:1640/1687, NER loss: 0.775699
2018-08-20 23:41:02,202 - log\train.log - INFO - iteration:82 step:53/1687, NER loss: 0.962203
2018-08-20 23:41:08,382 - log\train.log - INFO - iteration:82 step:153/1687, NER loss: 0.751351
2018-08-20 23:41:14,372 - log\train.log - INFO - iteration:82 step:253/1687, NER loss: 0.709080
2018-08-20 23:41:20,892 - log\train.log - INFO - iteration:82 step:353/1687, NER loss: 0.870686
2018-08-20 23:41:26,202 - log\train.log - INFO - iteration:82 step:453/1687, NER loss: 0.628221
2018-08-20 23:41:32,092 - log\train.log - INFO - iteration:82 step:553/1687, NER loss: 0.809995
2018-08-20 23:41:38,702 - log\train.log - INFO - iteration:82 step:653/1687, NER loss: 1.005167
2018-08-20 23:41:46,912 - log\train.log - INFO - iteration:82 step:753/1687, NER loss: 1.432707
2018-08-20 23:41:53,292 - log\train.log - INFO - iteration:82 step:853/1687, NER loss: 0.971764
2018-08-20 23:41:58,072 - log\train.log - INFO - iteration:82 step:953/1687, NER loss: 0.485655
2018-08-20 23:42:04,882 - log\train.log - INFO - iteration:82 step:1053/1687, NER loss: 1.053674
2018-08-20 23:42:11,632 - log\train.log - INFO - iteration:82 step:1153/1687, NER loss: 0.963938
2018-08-20 23:42:18,653 - log\train.log - INFO - iteration:82 step:1253/1687, NER loss: 1.090265
2018-08-20 23:42:23,703 - log\train.log - INFO - iteration:82 step:1353/1687, NER loss: 0.495690
2018-08-20 23:42:30,413 - log\train.log - INFO - iteration:82 step:1453/1687, NER loss: 0.978257
2018-08-20 23:42:36,083 - log\train.log - INFO - iteration:82 step:1553/1687, NER loss: 0.741403
2018-08-20 23:42:42,293 - log\train.log - INFO - iteration:82 step:1653/1687, NER loss: 0.895040
2018-08-20 23:42:48,973 - log\train.log - INFO - iteration:83 step:66/1687, NER loss: 0.980263
2018-08-20 23:42:54,653 - log\train.log - INFO - iteration:83 step:166/1687, NER loss: 0.647510
2018-08-20 23:43:00,923 - log\train.log - INFO - iteration:83 step:266/1687, NER loss: 0.786609
2018-08-20 23:43:07,243 - log\train.log - INFO - iteration:83 step:366/1687, NER loss: 0.896360
2018-08-20 23:43:13,163 - log\train.log - INFO - iteration:83 step:466/1687, NER loss: 0.823008
2018-08-20 23:43:20,504 - log\train.log - INFO - iteration:83 step:566/1687, NER loss: 1.256271
2018-08-20 23:43:27,254 - log\train.log - INFO - iteration:83 step:666/1687, NER loss: 0.972860
2018-08-20 23:43:33,434 - log\train.log - INFO - iteration:83 step:766/1687, NER loss: 0.831028
2018-08-20 23:43:40,364 - log\train.log - INFO - iteration:83 step:866/1687, NER loss: 1.075860
2018-08-20 23:43:46,814 - log\train.log - INFO - iteration:83 step:966/1687, NER loss: 0.983448
2018-08-20 23:43:53,154 - log\train.log - INFO - iteration:83 step:1066/1687, NER loss: 0.929725
2018-08-20 23:43:59,424 - log\train.log - INFO - iteration:83 step:1166/1687, NER loss: 0.882936
2018-08-20 23:44:05,354 - log\train.log - INFO - iteration:83 step:1266/1687, NER loss: 0.774148
2018-08-20 23:44:10,984 - log\train.log - INFO - iteration:83 step:1366/1687, NER loss: 0.701650
2018-08-20 23:44:17,614 - log\train.log - INFO - iteration:83 step:1466/1687, NER loss: 0.954844
2018-08-20 23:44:23,214 - log\train.log - INFO - iteration:83 step:1566/1687, NER loss: 0.662584
2018-08-20 23:44:28,895 - log\train.log - INFO - iteration:83 step:1666/1687, NER loss: 0.698874
2018-08-20 23:44:34,625 - log\train.log - INFO - iteration:84 step:79/1687, NER loss: 0.702308
2018-08-20 23:44:41,055 - log\train.log - INFO - iteration:84 step:179/1687, NER loss: 0.935755
2018-08-20 23:44:46,375 - log\train.log - INFO - iteration:84 step:279/1687, NER loss: 0.564820
2018-08-20 23:44:51,965 - log\train.log - INFO - iteration:84 step:379/1687, NER loss: 0.638538
2018-08-20 23:44:57,965 - log\train.log - INFO - iteration:84 step:479/1687, NER loss: 0.728292
2018-08-20 23:45:04,575 - log\train.log - INFO - iteration:84 step:579/1687, NER loss: 1.006479
2018-08-20 23:45:10,135 - log\train.log - INFO - iteration:84 step:679/1687, NER loss: 0.605528
2018-08-20 23:45:17,628 - log\train.log - INFO - iteration:84 step:779/1687, NER loss: 1.158729
2018-08-20 23:45:24,669 - log\train.log - INFO - iteration:84 step:879/1687, NER loss: 1.162858
2018-08-20 23:45:30,519 - log\train.log - INFO - iteration:84 step:979/1687, NER loss: 0.789254
2018-08-20 23:45:36,269 - log\train.log - INFO - iteration:84 step:1079/1687, NER loss: 0.718551
2018-08-20 23:45:42,449 - log\train.log - INFO - iteration:84 step:1179/1687, NER loss: 0.817823
2018-08-20 23:45:48,439 - log\train.log - INFO - iteration:84 step:1279/1687, NER loss: 0.878281
2018-08-20 23:45:55,159 - log\train.log - INFO - iteration:84 step:1379/1687, NER loss: 1.020979
2018-08-20 23:46:01,689 - log\train.log - INFO - iteration:84 step:1479/1687, NER loss: 1.042810
2018-08-20 23:46:08,339 - log\train.log - INFO - iteration:84 step:1579/1687, NER loss: 1.077852
2018-08-20 23:46:14,519 - log\train.log - INFO - iteration:84 step:1679/1687, NER loss: 0.965566
2018-08-20 23:46:21,139 - log\train.log - INFO - iteration:85 step:92/1687, NER loss: 0.937599
2018-08-20 23:46:26,829 - log\train.log - INFO - iteration:85 step:192/1687, NER loss: 0.601349
2018-08-20 23:46:32,719 - log\train.log - INFO - iteration:85 step:292/1687, NER loss: 0.788030
2018-08-20 23:46:38,559 - log\train.log - INFO - iteration:85 step:392/1687, NER loss: 0.837477
2018-08-20 23:46:45,280 - log\train.log - INFO - iteration:85 step:492/1687, NER loss: 1.162965
2018-08-20 23:46:51,060 - log\train.log - INFO - iteration:85 step:592/1687, NER loss: 0.690044
2018-08-20 23:46:57,619 - log\train.log - INFO - iteration:85 step:692/1687, NER loss: 1.000278
2018-08-20 23:47:03,270 - log\train.log - INFO - iteration:85 step:792/1687, NER loss: 0.701301
2018-08-20 23:47:09,050 - log\train.log - INFO - iteration:85 step:892/1687, NER loss: 0.742217
2018-08-20 23:47:15,169 - log\train.log - INFO - iteration:85 step:992/1687, NER loss: 0.813488
2018-08-20 23:47:21,690 - log\train.log - INFO - iteration:85 step:1092/1687, NER loss: 0.981173
2018-08-20 23:47:27,650 - log\train.log - INFO - iteration:85 step:1192/1687, NER loss: 0.818863
2018-08-20 23:47:34,190 - log\train.log - INFO - iteration:85 step:1292/1687, NER loss: 1.039547
2018-08-20 23:47:41,040 - log\train.log - INFO - iteration:85 step:1392/1687, NER loss: 1.029725
2018-08-20 23:47:47,111 - log\train.log - INFO - iteration:85 step:1492/1687, NER loss: 0.829548
2018-08-20 23:47:53,670 - log\train.log - INFO - iteration:85 step:1592/1687, NER loss: 0.986255
2018-08-20 23:47:59,671 - log\train.log - INFO - iteration:86 step:5/1687, NER loss: 0.773027
2018-08-20 23:48:05,381 - log\train.log - INFO - iteration:86 step:105/1687, NER loss: 0.686912
2018-08-20 23:48:11,141 - log\train.log - INFO - iteration:86 step:205/1687, NER loss: 0.633234
2018-08-20 23:48:17,370 - log\train.log - INFO - iteration:86 step:305/1687, NER loss: 0.812409
2018-08-20 23:48:23,042 - log\train.log - INFO - iteration:86 step:405/1687, NER loss: 0.683228
2018-08-20 23:48:29,922 - log\train.log - INFO - iteration:86 step:505/1687, NER loss: 1.183344
2018-08-20 23:48:35,810 - log\train.log - INFO - iteration:86 step:605/1687, NER loss: 0.707042
2018-08-20 23:48:42,181 - log\train.log - INFO - iteration:86 step:705/1687, NER loss: 0.918161
2018-08-20 23:48:48,732 - log\train.log - INFO - iteration:86 step:805/1687, NER loss: 0.928830
2018-08-20 23:48:53,852 - log\train.log - INFO - iteration:86 step:905/1687, NER loss: 0.575168
2018-08-20 23:49:00,183 - log\train.log - INFO - iteration:86 step:1005/1687, NER loss: 0.866491
2018-08-20 23:49:06,541 - log\train.log - INFO - iteration:86 step:1105/1687, NER loss: 0.814501
2018-08-20 23:49:12,411 - log\train.log - INFO - iteration:86 step:1205/1687, NER loss: 0.710357
2018-08-20 23:49:18,933 - log\train.log - INFO - iteration:86 step:1305/1687, NER loss: 0.949262
2018-08-20 23:49:25,612 - log\train.log - INFO - iteration:86 step:1405/1687, NER loss: 1.035598
2018-08-20 23:49:33,053 - log\train.log - INFO - iteration:86 step:1505/1687, NER loss: 1.337920
2018-08-20 23:49:39,332 - log\train.log - INFO - iteration:86 step:1605/1687, NER loss: 0.907938
2018-08-20 23:49:46,343 - log\train.log - INFO - iteration:87 step:18/1687, NER loss: 1.109152
2018-08-20 23:49:52,392 - log\train.log - INFO - iteration:87 step:118/1687, NER loss: 0.897228
2018-08-20 23:49:58,153 - log\train.log - INFO - iteration:87 step:218/1687, NER loss: 0.702749
2018-08-20 23:50:05,104 - log\train.log - INFO - iteration:87 step:318/1687, NER loss: 1.110799
2018-08-20 23:50:10,692 - log\train.log - INFO - iteration:87 step:418/1687, NER loss: 0.668019
2018-08-20 23:50:17,303 - log\train.log - INFO - iteration:87 step:518/1687, NER loss: 0.937813
2018-08-20 23:50:23,014 - log\train.log - INFO - iteration:87 step:618/1687, NER loss: 0.691907
2018-08-20 23:50:30,034 - log\train.log - INFO - iteration:87 step:718/1687, NER loss: 1.099728
2018-08-20 23:50:35,723 - log\train.log - INFO - iteration:87 step:818/1687, NER loss: 0.706950
2018-08-20 23:50:41,632 - log\train.log - INFO - iteration:87 step:918/1687, NER loss: 0.768802
2018-08-20 23:50:47,313 - log\train.log - INFO - iteration:87 step:1018/1687, NER loss: 0.637855
2018-08-20 23:50:52,744 - log\train.log - INFO - iteration:87 step:1118/1687, NER loss: 0.605058
2018-08-20 23:50:59,564 - log\train.log - INFO - iteration:87 step:1218/1687, NER loss: 1.065643
2018-08-20 23:51:05,614 - log\train.log - INFO - iteration:87 step:1318/1687, NER loss: 0.775566
2018-08-20 23:51:12,233 - log\train.log - INFO - iteration:87 step:1418/1687, NER loss: 1.066027
2018-08-20 23:51:18,413 - log\train.log - INFO - iteration:87 step:1518/1687, NER loss: 0.789349
2018-08-20 23:51:24,993 - log\train.log - INFO - iteration:87 step:1618/1687, NER loss: 0.914313
2018-08-20 23:51:30,054 - log\train.log - INFO - model saved
2018-08-20 23:51:32,463 - log\train.log - INFO - iteration:88 step:31/1687, NER loss: 1.152096
2018-08-20 23:51:39,432 - log\train.log - INFO - iteration:88 step:131/1687, NER loss: 1.089651
2018-08-20 23:51:44,733 - log\train.log - INFO - iteration:88 step:231/1687, NER loss: 0.606487
2018-08-20 23:51:51,482 - log\train.log - INFO - iteration:88 step:331/1687, NER loss: 0.973380
2018-08-20 23:51:57,173 - log\train.log - INFO - iteration:88 step:431/1687, NER loss: 0.747673
2018-08-20 23:52:03,942 - log\train.log - INFO - iteration:88 step:531/1687, NER loss: 0.980475
2018-08-20 23:52:10,103 - log\train.log - INFO - iteration:88 step:631/1687, NER loss: 0.812053
2018-08-20 23:52:15,743 - log\train.log - INFO - iteration:88 step:731/1687, NER loss: 0.655773
2018-08-20 23:52:21,643 - log\train.log - INFO - iteration:88 step:831/1687, NER loss: 0.718414
2018-08-20 23:52:27,343 - log\train.log - INFO - iteration:88 step:931/1687, NER loss: 0.751911
2018-08-20 23:52:33,473 - log\train.log - INFO - iteration:88 step:1031/1687, NER loss: 0.935599
2018-08-20 23:52:40,473 - log\train.log - INFO - iteration:88 step:1131/1687, NER loss: 1.132463
2018-08-20 23:52:46,643 - log\train.log - INFO - iteration:88 step:1231/1687, NER loss: 0.703635
2018-08-20 23:52:53,473 - log\train.log - INFO - iteration:88 step:1331/1687, NER loss: 1.046211
2018-08-20 23:52:59,343 - log\train.log - INFO - iteration:88 step:1431/1687, NER loss: 0.811374
2018-08-20 23:53:05,483 - log\train.log - INFO - iteration:88 step:1531/1687, NER loss: 0.900540
2018-08-20 23:53:11,894 - log\train.log - INFO - iteration:88 step:1631/1687, NER loss: 0.881168
2018-08-20 23:53:17,724 - log\train.log - INFO - iteration:89 step:44/1687, NER loss: 0.753603
2018-08-20 23:53:25,183 - log\train.log - INFO - iteration:89 step:144/1687, NER loss: 1.116864
2018-08-20 23:53:30,543 - log\train.log - INFO - iteration:89 step:244/1687, NER loss: 0.591957
2018-08-20 23:53:37,493 - log\train.log - INFO - iteration:89 step:344/1687, NER loss: 1.078237
2018-08-20 23:53:42,703 - log\train.log - INFO - iteration:89 step:444/1687, NER loss: 0.586990
2018-08-20 23:53:48,883 - log\train.log - INFO - iteration:89 step:544/1687, NER loss: 0.798672
2018-08-20 23:53:55,143 - log\train.log - INFO - iteration:89 step:644/1687, NER loss: 0.941638
2018-08-20 23:54:01,243 - log\train.log - INFO - iteration:89 step:744/1687, NER loss: 0.896122
2018-08-20 23:54:07,783 - log\train.log - INFO - iteration:89 step:844/1687, NER loss: 0.970197
2018-08-20 23:54:13,653 - log\train.log - INFO - iteration:89 step:944/1687, NER loss: 0.692724
2018-08-20 23:54:19,193 - log\train.log - INFO - iteration:89 step:1044/1687, NER loss: 0.636542
2018-08-20 23:54:26,603 - log\train.log - INFO - iteration:89 step:1144/1687, NER loss: 1.175548
2018-08-20 23:54:32,283 - log\train.log - INFO - iteration:89 step:1244/1687, NER loss: 0.701778
2018-08-20 23:54:37,663 - log\train.log - INFO - iteration:89 step:1344/1687, NER loss: 0.636405
2018-08-20 23:54:44,003 - log\train.log - INFO - iteration:89 step:1444/1687, NER loss: 0.909882
2018-08-20 23:54:50,173 - log\train.log - INFO - iteration:89 step:1544/1687, NER loss: 0.978090
2018-08-20 23:54:57,164 - log\train.log - INFO - iteration:89 step:1644/1687, NER loss: 1.161336
2018-08-20 23:55:03,593 - log\train.log - INFO - iteration:90 step:57/1687, NER loss: 0.856769
2018-08-20 23:55:10,463 - log\train.log - INFO - iteration:90 step:157/1687, NER loss: 1.033661
2018-08-20 23:55:17,523 - log\train.log - INFO - iteration:90 step:257/1687, NER loss: 1.254762
2018-08-20 23:55:23,533 - log\train.log - INFO - iteration:90 step:357/1687, NER loss: 0.765528
2018-08-20 23:55:29,203 - log\train.log - INFO - iteration:90 step:457/1687, NER loss: 0.658103
2018-08-20 23:55:34,874 - log\train.log - INFO - iteration:90 step:557/1687, NER loss: 0.747127
2018-08-20 23:55:41,404 - log\train.log - INFO - iteration:90 step:657/1687, NER loss: 0.929842
2018-08-20 23:55:46,864 - log\train.log - INFO - iteration:90 step:757/1687, NER loss: 0.648469
2018-08-20 23:55:52,204 - log\train.log - INFO - iteration:90 step:857/1687, NER loss: 0.580823
2018-08-20 23:55:58,235 - log\train.log - INFO - iteration:90 step:957/1687, NER loss: 0.777596
2018-08-20 23:56:03,974 - log\train.log - INFO - iteration:90 step:1057/1687, NER loss: 0.775158
2018-08-20 23:56:09,614 - log\train.log - INFO - iteration:90 step:1157/1687, NER loss: 0.657717
2018-08-20 23:56:17,255 - log\train.log - INFO - iteration:90 step:1257/1687, NER loss: 1.379129
2018-08-20 23:56:24,294 - log\train.log - INFO - iteration:90 step:1357/1687, NER loss: 1.114051
2018-08-20 23:56:29,915 - log\train.log - INFO - iteration:90 step:1457/1687, NER loss: 0.748615
2018-08-20 23:56:37,565 - log\train.log - INFO - iteration:90 step:1557/1687, NER loss: 1.236515
